AvgTime,Age,Food,Drinks,FreePass,Opinion_Polarity,Concert_StartTime,Concert_EndTime,Concert_Duration,PreferedAlbum_Head Hunters,PreferedAlbum_Kind of Blue,Vinyl_True,VIP_True,Concert_City_NYC,Concert_City_SF,Ticket_Type_B,Ticket_Type_CB,Ticket_Type_LB,Ticket_Type_LT,Ticket_Type_PB,Ticket_Type_RB,Ticket_Type_RT,Ticket_Class_XL
0.484,57.0,6290.0,5156.0,False,0.4333333333333333,16.0,7.0,3.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.312,24.0,1627.0,7710.0,False,-0.75,12.0,5.0,5.0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
3.046,27.0,0.0,0.0,True,0.21875,16.0,7.0,3.0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
0.683,25.0,1149.0,0.0,False,0.55,12.0,5.0,5.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2.828,24.0,0.0,0.0,True,0.2222222222222222,12.0,5.0,5.0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
0.524,28.0,1012.0,170.0,False,0.0,12.0,5.0,5.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2.246,22.0,0.0,0.0,True,0.55,12.0,5.0,5.0,1,0,1,0,1,0,0,1,0,0,0,0,0,1
0.965,26.0,1.0,1149.0,False,0.0,12.0,5.0,5.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
3.371,16.0,978.0,9.0,True,0.30000000000000004,12.0,5.0,5.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
3.386,27.0,4688.0,1086.0,True,0.4333333333333333,12.0,5.0,5.0,0,1,0,1,1,0,0,0,0,0,1,0,0,1
3.453,31.0,1983.0,224.0,True,0.4,12.0,5.0,5.0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
0.598,29.0,425.0,454.0,False,0.38463203463203466,14.0,7.0,5.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3.531,27.0,709.0,38.0,True,0.6,12.0,5.0,5.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
2.63,4.0,0.0,0.0,True,0.22694805194805195,16.0,7.0,3.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
3.988,31.0,0.0,0.0,True,0.475,16.0,7.0,3.0,0,1,1,0,0,0,0,0,0,0,0,1,0,1
2.146,29.0,0.0,0.0,True,0.0,12.0,5.0,5.0,1,0,1,0,1,0,0,1,0,0,0,0,0,0
0.632,46.0,993.0,0.0,False,0.0,12.0,5.0,5.0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
0.52,23.0,7600.0,13051.0,False,0.1,16.0,7.0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.311,35.0,4618.0,12385.0,False,0.2222222222222222,16.0,7.0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.631,56.0,359.0,438.0,False,-0.10000000000000002,12.0,5.0,5.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
0.333,46.0,1683.0,644.0,False,0.0,12.0,5.0,5.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
0.717,33.0,2107.0,16059.0,False,0.8,12.0,5.0,5.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
0.237,18.0,0.0,2141.0,False,0.16666666666666666,12.0,5.0,5.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
3.295,15.0,0.0,0.0,True,0.22694805194805195,12.0,5.0,5.0,1,0,1,0,1,0,0,1,0,0,0,0,0,1
0.368,23.0,469.0,180.0,False,0.0,12.0,5.0,5.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
3.942,35.0,0.0,0.0,True,0.0,16.0,7.0,3.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
0.584,25.0,153.0,388.0,False,0.0,14.0,7.0,5.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
0.628,24.0,1164.0,124.0,False,-0.75,12.0,5.0,5.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2.449,38.0,0.0,0.0,True,0.0,16.0,7.0,3.0,0,1,1,0,0,0,0,0,0,0,0,1,0,1
0.669,44.0,1744.0,7.0,False,0.0,12.0,5.0,5.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.7,17.0,0.0,0.0,False,0.05,12.0,5.0,5.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
2.556,2.0,0.0,0.0,True,0.0,12.0,5.0,5.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
3.152,25.0,0.0,0.0,True,1.0,12.0,5.0,5.0,0,1,1,0,1,0,0,0,0,1,0,0,0,1
0.318,22.0,11.0,625.0,False,0.6,12.0,5.0,5.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
0.893,16.0,1299.0,1386.0,False,-0.5125,12.0,5.0,5.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
0.03,55.0,1046.0,0.0,False,0.47142857142857136,12.0,5.0,5.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
3.563,18.0,0.0,0.0,True,0.0,16.0,7.0,3.0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
0.188,51.0,447.0,1229.0,False,1.0,12.0,5.0,5.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
0.07,23.0,21.0,1699.0,False,0.32499999999999996,12.0,5.0,5.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
2.658,26.0,0.0,0.0,True,-0.10000000000000002,12.0,5.0,5.0,0,1,1,0,1,0,0,0,0,0,1,0,0,0
0.672,18.0,1117.0,674.0,False,-0.4166666666666667,12.0,5.0,5.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
0.274,21.0,5.0,1063.0,False,0.0,12.0,5.0,5.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
3.674,37.0,0.0,0.0,True,0.35555555555555557,12.0,5.0,5.0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
0.199,54.0,5.0,2325.0,False,1.0,12.0,5.0,5.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
2.482,3.0,0.0,0.0,True,0.47142857142857136,12.0,5.0,5.0,1,0,1,0,1,0,0,1,0,0,0,0,0,0
0.481,51.0,619.0,1603.0,False,0.4,12.0,5.0,5.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
3.749,8.0,0.0,0.0,True,0.35714285714285715,12.0,5.0,5.0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
2.506,16.0,0.0,0.0,True,0.22694805194805195,14.0,7.0,5.0,1,0,1,0,0,1,0,1,0,0,0,0,0,1
3.235,28.0,4427.0,1779.0,True,0.30000000000000004,12.0,5.0,5.0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
2.716,20.0,0.0,0.0,True,0.0,12.0,5.0,5.0,0,1,1,0,1,0,0,0,0,0,0,0,0,1
2.644,49.0,1151.0,77.0,True,0.5333333333333333,12.0,5.0,5.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2.708,38.0,776.0,0.0,True,1.0,12.0,5.0,5.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
0.619,23.0,780.0,8.0,False,0.7,12.0,5.0,5.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
2.998,44.0,0.0,0.0,True,0.4133333333333334,12.0,5.0,5.0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
0.619,26.0,2108.0,0.0,False,0.38463203463203466,12.0,5.0,5.0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
3.69,33.0,0.0,0.0,True,0.8,16.0,7.0,3.0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
3.519,22.0,0.0,0.0,True,0.09,12.0,5.0,5.0,1,0,1,0,1,0,0,1,0,0,0,0,0,0
2.899,4.0,0.0,0.0,True,-0.3333333333333333,16.0,7.0,3.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2.564,6.0,0.0,0.0,True,0.7,12.0,5.0,5.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
3.709,29.0,736.0,0.0,True,0.0,12.0,5.0,5.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
0.557,37.0,2390.0,1306.0,False,0.0,12.0,5.0,5.0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
3.74,19.0,0.0,0.0,True,0.0,14.0,7.0,5.0,1,0,1,0,0,1,0,1,0,0,0,0,0,1
0.992,23.0,348.0,372.0,False,0.0,12.0,5.0,5.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
2.907,28.0,0.0,0.0,True,0.35714285714285715,12.0,5.0,5.0,0,1,1,0,1,0,1,0,0,0,0,0,0,1
0.86,32.0,71.0,338.0,False,0.0,12.0,5.0,5.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
0.239,17.0,817.0,0.0,False,0.0,12.0,5.0,5.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
3.392,21.0,0.0,0.0,True,0.2222222222222222,12.0,5.0,5.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
2.739,11.0,0.0,0.0,True,0.3416666666666667,12.0,5.0,5.0,1,0,1,0,1,0,0,1,0,0,0,0,0,1
0.759,19.0,691.0,57.0,False,0.43333333333333335,12.0,5.0,5.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
0.569,21.0,129.0,662.0,False,-0.75,12.0,5.0,5.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
2.298,5.0,0.0,0.0,True,0.4666666666666666,14.0,7.0,5.0,1,0,1,0,0,1,0,1,0,0,0,0,0,1
2.643,31.0,4790.0,2477.0,True,0.4,12.0,5.0,5.0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
3.364,23.0,0.0,0.0,True,0.5,16.0,7.0,3.0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
3.539,19.0,0.0,0.0,True,0.2222222222222222,12.0,5.0,5.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
3.703,14.0,0.0,0.0,True,0.40285714285714286,12.0,5.0,5.0,0,1,1,0,1,0,0,0,0,0,0,1,0,0
0.071,47.0,17.0,1720.0,False,-0.1,14.0,7.0,5.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
0.05,19.0,424.0,2117.0,False,0.4,16.0,7.0,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2.035,23.0,5916.0,0.0,True,0.0,12.0,5.0,5.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.8,36.0,620.0,168.0,False,0.05,12.0,5.0,5.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
2.973,27.0,0.0,0.0,True,0.24166666666666664,16.0,7.0,3.0,0,1,1,1,0,0,0,0,0,1,0,0,0,1
0.545,40.0,723.0,60.0,False,0.2222222222222222,12.0,5.0,5.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
2.548,22.0,5085.0,402.0,True,0.0,16.0,7.0,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.571,15.0,6.0,981.0,False,0.16666666666666666,12.0,5.0,5.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
0.336,6.0,0.0,0.0,False,0.0,16.0,7.0,3.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
3.368,1.0,0.0,0.0,True,0.0,12.0,5.0,5.0,1,0,1,0,1,0,0,1,0,0,0,0,0,0
0.93,64.0,1770.0,4291.0,False,0.55,12.0,5.0,5.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2.491,18.0,649.0,0.0,True,0.0,12.0,5.0,5.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
0.713,23.0,846.0,19.0,False,0.05,12.0,5.0,5.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
0.928,26.0,2820.0,0.0,False,0.35,16.0,7.0,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3.133,18.0,0.0,0.0,True,0.09,12.0,5.0,5.0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
0.099,7.0,0.0,0.0,False,0.0,12.0,5.0,5.0,1,0,1,0,1,0,0,1,0,0,0,0,0,0
0.584,29.0,589.0,203.0,False,0.0,12.0,5.0,5.0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
3.424,19.0,1157.0,671.0,True,0.0,12.0,5.0,5.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
3.54,34.0,0.0,0.0,True,0.5,12.0,5.0,5.0,0,1,1,0,1,0,0,0,0,0,0,1,0,0
0.638,18.0,46.0,854.0,False,0.0,12.0,5.0,5.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
2.539,16.0,0.0,0.0,True,0.0,14.0,7.0,5.0,1,0,1,0,0,1,0,1,0,0,0,0,0,1
2.176,38.0,0.0,0.0,True,0.0,12.0,5.0,5.0,1,0,1,0,1,0,0,1,0,0,0,0,0,1
0.126,20.0,0.0,1535.0,False,0.43333333333333335,12.0,5.0,5.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
0.346,20.0,93.0,716.0,False,0.32155844155844154,12.0,5.0,5.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
2.437,22.0,4.0,1267.0,True,0.3625,12.0,5.0,5.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
0.215,29.0,10.0,715.0,False,0.35,16.0,7.0,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.984,24.0,1289.0,0.0,False,0.0,12.0,5.0,5.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
3.198,46.0,0.0,0.0,True,0.7,12.0,5.0,5.0,1,0,1,0,1,0,0,1,0,0,0,0,0,1
0.543,13.0,640.0,41.0,False,0.4,12.0,5.0,5.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
2.081,19.0,0.0,0.0,True,0.30000000000000004,12.0,5.0,5.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
2.318,27.0,0.0,0.0,True,1.0,12.0,5.0,5.0,1,0,1,0,1,0,0,1,0,0,0,0,0,1
0.315,40.0,331.0,1687.0,False,0.0,12.0,5.0,5.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0.664,18.0,1252.0,1095.0,False,0.0,12.0,5.0,5.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
0.66,19.0,238.0,550.0,False,0.8,12.0,5.0,5.0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
0.347,39.0,8659.0,3614.0,False,0.38,12.0,5.0,5.0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
3.991,22.0,388.0,218.0,True,0.0,14.0,7.0,5.0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
0.994,23.0,652.0,50.0,False,0.0,16.0,7.0,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2.765,16.0,0.0,0.0,True,-0.3333333333333333,12.0,5.0,5.0,0,0,1,0,1,0,1,0,0,0,0,0,0,1
2.993,7.0,0.0,0.0,True,0.4,12.0,5.0,5.0,1,0,1,0,1,0,0,1,0,0,0,0,0,1
2.022,65.0,0.0,0.0,True,0.32499999999999996,16.0,7.0,3.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
3.184,34.0,0.0,0.0,True,1.0,12.0,5.0,5.0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
2.651,23.0,4.0,965.0,True,-0.3333333333333333,12.0,5.0,5.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
3.06,22.0,902.0,6.0,True,0.0,12.0,5.0,5.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
3.052,5.0,0.0,0.0,True,0.0,12.0,5.0,5.0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
3.935,61.0,4082.0,466.0,True,0.22694805194805195,12.0,5.0,5.0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
2.537,31.0,19.0,795.0,True,0.0,12.0,5.0,5.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
0.809,47.0,0.0,0.0,False,0.0,14.0,7.0,5.0,1,0,1,0,0,1,0,1,0,0,0,0,0,1
3.141,23.0,0.0,0.0,True,0.35,12.0,5.0,5.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
2.763,42.0,0.0,0.0,True,0.0,16.0,7.0,3.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
0.4,42.0,0.0,0.0,False,0.0,12.0,5.0,5.0,0,0,1,0,1,0,1,0,0,0,0,0,0,1
2.844,15.0,855.0,45.0,True,0.9,16.0,7.0,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2.111,24.0,734.0,4.0,True,0.0,12.0,5.0,5.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
3.377,48.0,0.0,0.0,True,0.0,12.0,5.0,5.0,0,1,1,0,1,0,0,0,0,1,0,0,0,1
2.391,29.0,0.0,0.0,True,0.0,16.0,7.0,3.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0.66,23.0,121.0,696.0,False,0.4,12.0,5.0,5.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
2.937,16.0,0.0,0.0,True,0.0,12.0,5.0,5.0,1,0,1,0,1,0,0,1,0,0,0,0,0,1
2.869,19.0,788.0,0.0,True,-0.16666666666666666,12.0,5.0,5.0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
0.711,23.0,5.0,717.0,False,1.0,16.0,7.0,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2.936,23.0,674.0,0.0,True,0.7,12.0,5.0,5.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
2.751,30.0,12059.0,2121.0,True,0.30000000000000004,12.0,5.0,5.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
0.174,35.0,789.0,614.0,False,0.5,16.0,7.0,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0.878,27.0,153.0,2445.0,False,0.0,12.0,5.0,5.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2.485,45.0,7949.0,624.0,True,-0.75,12.0,5.0,5.0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
0.826,29.0,803.0,58.0,False,0.0,12.0,5.0,5.0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
2.897,3.0,0.0,0.0,True,-0.3333333333333333,12.0,5.0,5.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
2.092,22.0,675.0,5.0,True,0.55,12.0,5.0,5.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
0.756,37.0,79.0,809.0,False,0.30000000000000004,12.0,5.0,5.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
0.223,43.0,372.0,272.0,False,0.0,12.0,5.0,5.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
0.136,24.0,0.0,828.0,False,-0.04722222222222224,12.0,5.0,5.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
0.181,20.0,756.0,415.0,False,0.0,16.0,7.0,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2.485,3.0,0.0,0.0,True,0.0,16.0,7.0,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.57,15.0,0.0,0.0,True,-0.4166666666666667,16.0,7.0,3.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3.686,64.0,2413.0,77.0,True,0.0,16.0,7.0,3.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
3.431,29.0,0.0,0.0,True,0.0,16.0,7.0,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
3.265,27.0,0.0,0.0,True,0.2642857142857143,12.0,5.0,5.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
3.623,0.0,0.0,0.0,True,1.0,12.0,5.0,5.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
0.093,21.0,2656.0,1311.0,False,-0.3333333333333333,12.0,5.0,5.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
0.94,0.0,0.0,0.0,False,0.7,12.0,5.0,5.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
2.256,36.0,0.0,0.0,True,0.5,12.0,5.0,5.0,0,1,1,0,1,0,0,0,0,0,0,0,0,1
3.051,41.0,715.0,88.0,True,0.7,12.0,5.0,5.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
2.233,41.0,0.0,0.0,True,0.0,12.0,5.0,5.0,0,1,1,0,1,0,0,0,0,0,1,0,0,0
3.556,30.0,2407.0,118.0,True,0.6,12.0,5.0,5.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
3.041,21.0,0.0,0.0,True,0.6,12.0,5.0,5.0,1,0,1,0,1,0,0,1,0,0,0,0,0,0
0.851,32.0,810.0,0.0,False,-0.04722222222222224,12.0,5.0,5.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
3.62,35.0,0.0,0.0,True,-0.7,14.0,7.0,5.0,0,1,1,0,0,1,0,0,0,1,0,0,0,1
0.091,33.0,764.0,150.0,False,0.7,12.0,5.0,5.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
3.598,30.0,0.0,0.0,True,0.55,16.0,7.0,3.0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
2.932,24.0,0.0,0.0,True,0.22694805194805195,14.0,7.0,5.0,1,0,1,0,0,1,0,1,0,0,0,0,0,1
2.994,2.0,0.0,0.0,True,0.4133333333333334,16.0,7.0,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.678,49.0,1264.0,5578.0,False,0.0,16.0,7.0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2.057,30.0,6.0,1435.0,True,0.0,12.0,5.0,5.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
3.047,20.0,1707.0,0.0,True,0.0,12.0,5.0,5.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
0.246,34.0,3020.0,9647.0,False,0.4,16.0,7.0,3.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3.355,25.0,0.0,0.0,True,0.30000000000000004,12.0,5.0,5.0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
0.017,52.0,1175.0,1.0,False,0.0,12.0,5.0,5.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
2.467,19.0,0.0,0.0,True,0.1875,12.0,5.0,5.0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
0.292,26.0,2348.0,36.0,False,0.35714285714285715,12.0,5.0,5.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
3.973,34.0,0.0,0.0,True,-0.5,12.0,5.0,5.0,0,1,1,0,1,0,0,0,0,0,0,0,0,1
0.44,35.0,559.0,1063.0,False,0.4666666666666666,12.0,5.0,5.0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
3.95,18.0,0.0,0.0,True,0.35,14.0,7.0,5.0,1,0,1,0,0,1,0,1,0,0,0,0,0,1
0.02,34.0,378.0,16.0,False,0.4375,12.0,5.0,5.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
0.324,27.0,16.0,788.0,False,0.0,16.0,7.0,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2.566,60.0,0.0,0.0,True,0.5,12.0,5.0,5.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
0.7,18.0,2050.0,848.0,False,0.7,12.0,5.0,5.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
3.426,15.0,0.0,0.0,True,0.0,12.0,5.0,5.0,1,0,1,0,1,0,0,1,0,0,0,0,0,1
2.06,68.0,0.0,0.0,True,-0.4166666666666667,16.0,7.0,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.228,21.0,1352.0,182.0,False,0.8,12.0,5.0,5.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
3.332,55.0,0.0,1416.0,True,0.18492063492063493,12.0,5.0,5.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
0.485,21.0,1197.0,16.0,False,0.8,12.0,5.0,5.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.888,0.0,0.0,0.0,False,0.0,12.0,5.0,5.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
3.248,29.0,0.0,0.0,True,0.22694805194805195,12.0,5.0,5.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
0.028,31.0,470.0,234.0,False,0.9,12.0,5.0,5.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
0.786,30.0,1608.0,2359.0,False,0.0,12.0,5.0,5.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
0.384,17.0,1383.0,0.0,False,0.0,14.0,7.0,5.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
3.644,53.0,457.0,450.0,True,0.3416666666666667,12.0,5.0,5.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
0.541,64.0,1103.0,0.0,False,-0.5,12.0,5.0,5.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
2.609,13.0,0.0,0.0,True,0.0,12.0,5.0,5.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
3.756,17.0,983.0,0.0,True,0.0,12.0,5.0,5.0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
0.231,21.0,759.0,40.0,False,0.0,12.0,5.0,5.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
3.716,25.0,0.0,0.0,True,0.35,12.0,5.0,5.0,1,0,1,0,1,0,0,1,0,0,0,0,0,1
3.339,22.0,0.0,0.0,True,0.3416666666666667,12.0,5.0,5.0,1,0,1,0,1,0,0,1,0,0,0,0,0,0
2.945,31.0,4642.0,616.0,True,1.0,12.0,5.0,5.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
0.579,20.0,186.0,702.0,False,0.7,12.0,5.0,5.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
3.237,32.0,3027.0,0.0,True,0.0,12.0,5.0,5.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
3.46,28.0,0.0,0.0,True,0.4333333333333333,16.0,7.0,3.0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
0.731,25.0,7164.0,4324.0,False,0.39285714285714285,12.0,5.0,5.0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
3.951,15.0,0.0,0.0,True,0.0,12.0,5.0,5.0,1,0,1,0,1,0,0,1,0,0,0,0,0,1
0.202,27.0,51.0,659.0,False,0.0,12.0,5.0,5.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
0.343,19.0,0.0,0.0,False,0.0,12.0,5.0,5.0,1,0,1,0,1,0,0,1,0,0,0,0,0,0
0.567,27.0,379.0,0.0,False,0.7,12.0,5.0,5.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
2.243,23.0,1400.0,0.0,True,0.0,12.0,5.0,5.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
0.417,24.0,1945.0,2606.0,False,0.0,16.0,7.0,3.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
0.293,31.0,0.0,0.0,False,0.0,12.0,5.0,5.0,1,0,1,0,1,0,0,1,0,0,0,0,0,0
0.452,18.0,0.0,2890.0,False,0.65,12.0,5.0,5.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
0.291,48.0,17.0,3717.0,False,1.0,12.0,5.0,5.0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
0.302,16.0,11.0,835.0,False,-0.4166666666666667,12.0,5.0,5.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
2.626,38.0,0.0,0.0,True,0.35,12.0,5.0,5.0,1,0,1,0,1,0,0,1,0,0,0,0,0,1
3.561,34.0,693.0,80.0,True,0.0,14.0,7.0,5.0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
2.818,19.0,1428.0,20.0,True,-0.75,12.0,5.0,5.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
0.611,25.0,1661.0,1673.0,False,0.15,16.0,7.0,3.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
